bbl,bin,address,zipcode,bldgtype,ess,year,gfa,numbldgs,numfloors,eui,energy,wui,ghg,primary_type,other_types_dict,has_datacenter,electricity,bedrooms,natural_gas,steam,worker_dens,res_units,diesel,fuel_4,fuel_2,fuel_5_6
5017250300,5146526,1150 South Ave,10314,Office,43,2001,207000,1,4,179.7,37193443,15.94,5.66,Office,"{'Office': 207000.0, 'Parking': 0.0}",0,12373789.2,,2311900,,2.3,,,,,
1000760024,"1088484;1088485;1088486",40 Gold Street,10038,Multifamily Housing,82,2009,65495,3,14,116.5,7633237.6,,4.17,Multifamily Housing,"{'Multifamily Housing': 51895.0, 'Other': 13600.0}",0,1835124.2,136,2210981.8,,,,,,,
4033570012,4080145,84-09 Talbot Street,11415,Multifamily Housing,75,1927,109697,1,6,109.9,12059582.5,,4.55,Multifamily Housing,"{'Multifamily Housing': 94027.0, 'Other': 15670.0}",0,1335075.1,144,7272000.3,,,,,,,
4000250015,4000028,4-40 44th Drive,11101,Non-Refrigerated Warehouse,,1920,163000,1,1,125.9,20515546.7,,4.41,Non-Refrigerated Warehouse,"{'Other': 57000.0, 'Non-Refrigerated Warehouse': 106000.0}",0,4002648.1,,6863173.6,,,,,,,
3019050040,526536,536 Myrtle Ave,11205,Other - Education,4,2010,120000,,,233.1,27974348,2.5,8.43,K-12 School,,0,7047827.6,,7805199.5,,,,,,,
3021117501,3059183,1 Hanson Pl.,11243,Multifamily Housing,1,1927,286061,1,41,253.5,72518008.4,68.02,8.97,Multifamily Housing,"{'Self-Storage Facility': 6000.0, 'Multifamily Housing': 205358.0, 'Medical Office': 42083.0, 'Social/Meeting Hall': 32620.0}",0,14773890.9,304,23665830.2,,,,,,,
1019900064,1059833,448 Riverside Drive,10027,Multifamily Housing,2,1950,57903,1,12,212.7,12313879.8,,9.23,Multifamily Housing,,0,216873.5,81.06,9694900.2,,,,,,,
2033360027,2018045,3265 Bainbridge Ave,10467,Multifamily Housing,91,1925,70800,1,5,74.7,5291528.7,59.86,4.12,Multifamily Housing,,0,594128.6,56,144087.9,,,,,3100310.2,,
3048130035,"3107245;3814738",755 Fenimore Street,11203,Multifamily Housing,53,1964,72146,1,6,126.9,9154711.7,89.43,5.13,Multifamily Housing,,0,1405812.7,106,4732700.1,,,,,,,
2028730080,2008734,115 West 172nd St.,10452,Multifamily Housing,42,1929,64111,1,6,137.4,8811675.7,98.78,5.71,Multifamily Housing,"{'Multifamily Housing': 57100.0, 'Other': 7011.0}",0,1077960.9,94,5168472.4,,,,,,,
2025180031,2102640,1275 Nelson Ave.,10452,Multifamily Housing,22,2001,70985,2,7,148.9,10569777.2,,5.8,Multifamily Housing,,0,1852074.1,83,4796908.8,,,,,,,
2025290025,2113106,1285 Merriam Ave.,10452,Multifamily Housing,7,2005,79948,1,8,177.1,14155965.6,56.38,7.6,Multifamily Housing,"{'Multifamily Housing': 74448.0, 'Other': 5500.0}",0,1414713.7,86,9189409.3,,,,,,,
2025350001,2003558,1360 Merriam Ave.,10454,Multifamily Housing,49,1926,86146,1,5,124.8,10748476.2,,5.06,Multifamily Housing,"{'Multifamily Housing': 79369.0, 'Other': 6777.0}",0,1429648.5,110,5922169.5,,,,,,,
2028720007,2814276,1382 Shakespeare Ave.,10452,Multifamily Housing,60,2009,139774,1,8,119.7,16726945.2,65.19,4.65,Multifamily Housing,"{'Multifamily Housing': 127774.0, 'Other': 12000.0}",0,2853198.1,202,7698036.6,,,,,,,
2028720036,"2117667;2811203",1401 Jesup Ave.,10452,Multifamily Housing,39,2006,83661,1,7,137.9,11539374.9,101.46,5.6,Multifamily Housing,"{'Multifamily Housing': 82161.0, 'Other': 1500.0}",0,1694282.2,134,6114445,,,,,,,
2028720058,"2114651;2811204",1404 Jesup Ave.,10452,Multifamily Housing,39,2006,117679,1,8,144.3,16975735.3,97.81,5.7,Multifamily Housing,"{'Multifamily Housing': 115179.0, 'Other': 2500.0}",0,2775231,210,8208113.2,,,,,,,
2028730058,2008733,1419 Shakespeare Ave.,10452,Multifamily Housing,21,1927,69786,1,5,169.9,11859457.3,114.39,7.06,Multifamily Housing,"{'Multifamily Housing': 58700.0, 'Other': 11086.0}",0,1394419,113,7054676,,,,,,,
2028720117,2116510,1454 Shakespeare Ave.,10452,Multifamily Housing,63,2002,80000,1,6,109.9,8790094.4,,4.34,Multifamily Housing,"{'Multifamily Housing': 72000.0, 'Other': 8000.0}",0,1424326.4,80,4261733.5,,,,,,,
2028740014,2114453,1430 Plimpton Ave.,10452,Multifamily Housing,59,2003,70775,1,6,117,8281938.1,64.06,4.72,Multifamily Housing,"{'Multifamily Housing': 65775.0, 'Other': 5000.0}",0,1209413,79,4355785.2,,,,,,,
2028720189,2115255,1450 Jesup Ave.,10452,Multifamily Housing,57,2006,55729,1,8,117.6,6555103.1,86.52,4.51,Multifamily Housing,"{'Multifamily Housing': 53729.0, 'Other': 2000.0}",0,1205972.5,76,2814112.9,,,,,,,
2028720287,"2113136;2811209",1510 Jesup Ave.,10452,Multifamily Housing,61,2005,79187,1,6,113.8,9012875,48.61,4.47,Multifamily Housing,"{'Multifamily Housing': 61901.0, 'Other': 17286.0}",0,1451023.9,78,4349890.1,,,,,,,
1002777501,1077812,60 Henry Street,10002,Multifamily Housing,,1989,84032,1,15,306.4,25746671.5,,13.85,Multifamily Housing,,0,1962852.4,60,707153.3,14340146.5,,,,,,
2028720281,2116636,1530 Jesup Ave.,10452,Multifamily Housing,55,2007,91800,1,6,116.3,10674361.9,78.06,4.62,Multifamily Housing,"{'Multifamily Housing': 85600.0, 'Other': 6200.0}",0,1583597.7,109,5459570.2,,,,,,,
2029857501,2010621,1926 Crotona Parkway,10452,Multifamily Housing,69,2007,107685,1,8,105.4,11350933.4,62.16,4.17,Multifamily Housing,"{'Multifamily Housing': 102885.0, 'Other': 4800.0}",0,1750749.1,129,5658456.5,,,,,,,
1013880037,1041504,784 Park Avenue,10021,Multifamily Housing,58,1930,161572,1,19,130.7,21112891.8,,5.59,Multifamily Housing,"{'Multifamily Housing': 152572.0, 'Medical Office': 9000.0}",0,2667942.3,176,206912.1,10024883.7,,,,,,
1018830059,1056988,542 WEST 112TH STREET,10027,Multifamily Housing,23,1950,125550,1,10,147.2,18478556,,5.83,Multifamily Housing,,0,2067672,175.77,10318199.9,,,,,,,
1019920013,1086560,606 west 122nd Street,10027,Other - Education,,1950,52009,3,7,94.8,4932455.3,,2.73,,,0,1521752,,131300,,,,,,,
5024507506,5040473,2 Elmwood Park Drive,10314,Multifamily Housing,66,1983,133537,1,3,124.7,16649108.1,53.19,4.79,Multifamily Housing,"{'Multifamily Housing': 116845.0, 'Other': 16692.0}",0,3277362.3,177,6807999.9,,,,,,,
1018887502,1057093,314 West 100th Street,10025,Multifamily Housing,74,1940,43166,1,8,99.2,4280721.5,35.01,3.89,Multifamily Housing,,0,644201,50,2135793.2,,,,,,,
1014580005,1045380,405 East 63rd Street,10065,Multifamily Housing,69,1958,119000,1,13,124.8,14853714.2,41.54,4.99,Multifamily Housing,"{'Multifamily Housing': 119000.0, 'Parking': 7000.0}",0,2081630.7,224,7861715.7,,,,,,,
3031780030,3072429,449 Troutman St.,11222,Multifamily Housing,,1931,71900,1,4,71.2,5121943,,2.55,Multifamily Housing,"{'Multifamily Housing': 46500.0, 'Other': 17000.0, 'Office': 8400.0, 'Parking': 0.0}",0,1327702.9,48,1337500,,0,,,,,
3033540013,"3076701;3831683",300 Wyckoff Ave.,11237,Office,,1931,64000,1,2,95.8,6128425.2,,2.88,Office,"{'Retail Store': 16600.0, 'Supermarket/Grocery': 1900.0, 'Office': 44300.0, 'Restaurant': 1200.0}",0,2177484.8,,,,0.10384,,,,,
1010710023,1026914,515 West 42nd St.,10036,Hotel,52,1963,122050,1,7,173.5,21172931,132.02,7.07,Hotel,"{'Hotel': 120050.0, 'Parking': 48000.0}",0,3833922.6,,10125225.3,,,,,,,
3063760060,3166951,38 Bay 26th st.,11214,Multifamily Housing,24,1934,55400,1,6,138,7646186.1,127.63,5.73,Multifamily Housing,"{'Multifamily Housing': 50400.0, 'Other': 5000.0}",0,921008.9,54,4503000.5,,,,,,,
4026020220,4058974,5748 49TH ST.,11378,Refrigerated Warehouse,31,1940,58323,1,1,219.9,12826393.6,,6.73,Refrigerated Warehouse,"{'Refrigerated Warehouse': 52323.0, 'Office': 6000.0}",0,4635318.3,,,,3.33333,,,,,
3067460044,3181052,1717 Avenue N,11230,Multifamily Housing,82,1938,105000,1,6,102.1,10724089.4,50.87,4.39,Multifamily Housing,,0,956099.6,172,7147400.1,,,,,,,
4018610001,"4046000;4805691;4837634",91-31 Queens Boulevard,11373,Office,7,1963,82943,4,6,347.6,28829936.2,,12.09,Office,"{'Retail Store': 18478.0, 'Office': 64465.0}",0,6525533.7,,7982500,,0.77561,,,,,
2044270007,2051270,2504 Bronx Park East,10467,Multifamily Housing,74,1927,87120,1,6,110.8,9656073.9,65.81,6.05,Multifamily Housing,,0,987306.2,158,799545.1,,,,,5272351.8,,
3051260021,3113515,973 Flatbush Avenue,11226,Worship Facility,75,1919,98300,1,4,60.6,5961301,,2.02,Worship Facility,,0,1384442.2,,1420809.6,,,,,,,
4026100118,4058991,51-01 Grand Ave,11378,Refrigerated Warehouse,90,1940,120200,2,1,88.9,10681128.8,10.21,2.54,Refrigerated Warehouse,,0,3440512.5,,,,,,,,,
1000170029,1000793,90 Washington Street,10006,Multifamily Housing,43,1969,325672,1,27,153.7,50070899.7,,5.81,Multifamily Housing,"{'Multifamily Housing': 325672.0, 'Parking': 9608.0}",0,12012595.1,794,1609520.4,11910090.6,,,,,,
3050260344,"3114670;3114671",239 Ocean Avenue,11225,Multifamily Housing,66,1926,70790,1,6,108.5,7681592.6,56.26,4.51,Multifamily Housing,,0,825110.6,80,4702099.7,,,,,,,
1011480001,1030169,175 West 76th Street,10023,Multifamily Housing,76,1925,125500,1,15,107.9,13542557.3,29.49,4.14,Multifamily Housing,"{'Multifamily Housing': 120250.0, 'Other': 5250.0}",0,2335792.2,154,6058400,,,,,,,
3052190016,3120572,1030 Ocean Avenue,11226,Multifamily Housing,70,1960,57624,1,6,108,6224933.8,59.11,4.4,Multifamily Housing,,0,835944.5,76,3443800.1,,,,,,,
3019230001,3395285,238 Classon Ave,11205,Residence Hall/Dormitory,62,1986,29259,2,2,151,4418758.7,34.52,5.36,Residence Hall/Dormitory,,0,1075598.9,,1234300,,,,,,,
3088430164,3248660,3900 Shore Parkway,11235,Senior Care Community,3,1960,50500,3,5,259.9,13124579.2,149.46,9.85,Senior Care Community,,0,2583173.5,,5246400,,,,,,,
2033150098,2017467,2781 Grand Concourse,10468,Multifamily Housing,70,1940,53406,1,5,108.8,5808495.9,70.22,4.48,Multifamily Housing,,0,714162.3,74,3366199.7,,,,,,,
2043077501,2087163,1144 Lydig Ave,10461,Multifamily Housing,47,1964,57485,1,7,122.4,7036106.6,36.41,6.6,Multifamily Housing,"{'Multifamily Housing': 50105.0, 'Other': 7380.0}",0,799685.8,54,159606.1,,,,,,4087435.8,
3052190022,3120573,1038 Ocean Avenue,11226,Multifamily Housing,91,1940,96300,1,6,87.7,8444280.5,31.84,3.62,Multifamily Housing,,0,914916.5,128,5101299.8,,,,,,,
3073520039,3199767,2630 Ocean Ave,11229,Multifamily Housing,83,1940,62451,1,6,82,5120948.5,50.43,3.87,Multifamily Housing,,0,,48,4549500.2,,,,,,,
1008300026,1015725,1182 Broadway,10001,Office,52,1910,75750,1,17,181.8,13768964.8,36.57,6.9,Office,,0,2284175.6,,6203151.5,,2.3,,,,,
4015190028,4037687,75-06 Woodside Ave,11373,Multifamily Housing,43,1962,52750,1,7,142.1,7495172.4,121.68,5.79,Multifamily Housing,,0,1106678.1,74,3592799.8,,,,,,277932,
4007440040,4013983,48-02 25 Ave,11103,Office,81,1930,69250,1,4,114.2,7911659.6,6.92,4.06,Office,"{'Office': 69250.0, 'Parking': 32000.0}",0,1671834.6,,2623956.3,,2.3,,,,,
2033100081,2017318,2955 Grand Concourse,10468,Multifamily Housing,55,1900,67500,1,5,120.7,8146008.9,149.67,5.49,Multifamily Housing,,0,112676.6,94.5,6789006.5,,,,,,,
1022250010,1064822,73-83 Vermilyea Avenue,10034,Multifamily Housing,71,1900,54430,1,5,99.6,5421391.8,144.02,4.93,Multifamily Housing,,0,80610.2,76.2,4922167.4,,,,,,,
1019980017,1059927,615 West 131st Street,10027,Other - Education,,1950,175578,1,6,346.6,60862379.1,14.53,10.85,,,0,15692470,,9669300,,,,,,,
3050720025,3116372,50 Westminster Road,11218,Multifamily Housing,35,1960,62121,1,6,133,8261996.1,71.85,5.6,Multifamily Housing,,0,810169.9,65,5256500.4,,,,,,,
3050710006,3116307,10 Stratford Road,11218,Multifamily Housing,21,1965,98524,1,12,151.8,14953565.9,53.41,6.35,Multifamily Housing,,0,1528804.8,114,9335799.9,,,,,,,
2031870047,2014091,2323 Walton Avenue,10468,Multifamily Housing,49,1928,85404,1,6,133.7,11420883.6,115.98,5.6,Multifamily Housing,,0,1294886.9,146,6940790.8,,,,,,,
3059800001,3150894,7901 4th Avenue,11209,Multifamily Housing,88,1927,142190,1,6,100.6,14302428.6,42.69,3.91,Multifamily Housing,"{'Multifamily Housing': 137190.0, 'Medical Office': 5000.0}",0,1878384.9,264,7338300.3,,,,,,,
1017220007,1086521,63 West 124th Street,10027,Multifamily Housing,62,2002,52074,1,7,121.1,6305868,47.95,4.74,Multifamily Housing,,0,774622.3,57,3352105.6,,,,,,,
2027360160,2005908,770 Garrison Ave,10474,Non-Refrigerated Warehouse,45,1926,79000,1,2,105.8,8360322.7,,3.93,Non-Refrigerated Warehouse,"{'Office': 10500.0, 'Non-Refrigerated Warehouse': 68500.0}",0,1574633.5,,3327617.1,,2.85714,,,,,
1007610041,1013625,306 West 38th Street,10018,Office,78,1927,78304,1,16,111.9,8761179.4,,5.01,Office,"{'Retail Store': 9606.0, 'Office': 68698.0}",0,1773628.9,,503.2,,2.3,,,3215503.8,,
1011467501,1030111,102 West 75th Street,10023,Multifamily Housing,25,1952,90000,1,7,149.5,13450707.7,99.06,5.65,Multifamily Housing,"{'Multifamily Housing': 72000.0, 'Other': 18000.0}",0,2104918.6,91,6061470,,,,,,,
4012750012,4029565,3516 76th Street,11372,Multifamily Housing,43,1954,60000,1,6,117.7,7061782.6,61.52,4.92,Multifamily Housing,,0,691037.8,84,4459199.6,,,,,,,
1016077502,1051490,1212 Fifth Avenue,10029,Multifamily Housing,,1925,113035,1,16,78.2,8842645,17.54,2.62,Multifamily Housing,"{'Multifamily Housing': 110527.0, 'Retail Store': 2508.0}",0,2487344.1,150.61,1616975,,,,,,,
1008500012,1016242,928 Broadway,10010,Office,29,1909,76750,1,12,214.7,16475470.8,,7.69,Office,"{'Other': 6250.0, 'Office': 70500.0}",0,4054285.2,,4652061.6,,2.3,,,,,
1012620054,1034344,30 WEST 47TH STREET,10036,Office,66,1936,55138,1,10,225.6,12437188,14.39,7.45,Office,,0,2838682.2,,2991512.5,,3.0469,,,,,
3023407503,3397447,2 Northside Piers,11249,Multifamily Housing,5,2009,173672,1,30,246.4,42790912.8,57.4,8.07,Multifamily Housing,"{'Multifamily Housing': 163667.0, 'Other': 2400.0, 'Retail Store': 7605.0}",0,10586176.7,345,8708300,,,,,,,
4097607501,"4208875;4855775",161-21 Jamaica Ave.,11432,Office,8,1908,65587,1,7,228.3,14972977.4,,7.91,Office,"{'Retail Store': 8285.0, 'Office': 48002.0, 'Restaurant': 9300.0}",0,4217254.4,,3045700.1,,1.24995,,,,,
4097610083,4208889,162-21 Jamaica Ave.,11432,Retail Store,80,1937,99375,1,4,95.6,9498334,4.4,3.2,Retail Store,"{'Other': 19875.0, 'Retail Store': 79500.0}",0,2514016.9,,1978400.3,,,,,,,
1008480001,1016155,119 5th Ave.,10003,Office,45,1912,71550,1,8,172.2,12321651.2,11.63,5.78,Office,"{'Retail Store': 5300.0, 'Office': 66250.0}",0,3355163.2,,2434347.7,,2.3,,,,,
3023490023,3062362,240 Wythe Ave,11211,Multifamily Housing,,1928,80744,1,4,104.8,8464449.2,37.7,3.58,Multifamily Housing,"{'Multifamily Housing': 51225.0, 'Other': 21075.0, 'Retail Store': 4079.0, 'Office': 4365.0}",0,2138235,50,2030599.9,,2.3,,,,,
3025120001,3336829,226 Franklin St,11222,Multifamily Housing,,1931,107300,1,2,70.4,7554640.3,30.76,2.58,Multifamily Housing,"{'Multifamily Housing': 60000.0, 'Office': 300.0, 'Non-Refrigerated Warehouse': 47000.0}",0,1491252.1,90,2832199.9,,6.66667,,,,,
1015060065,1047412,4 East 95th Street,10128,Multifamily Housing,,1922,65656,1,9,137.3,9011874.2,30.59,7.52,Multifamily Housing,"{'Multifamily Housing': 63656.0, 'Medical Office': 2000.0}",0,1050841.3,84,91333.3,,,,,5314254.3,,
1008497502,1068277,7 E. 20th St.,10003,Multifamily Housing,,1908,44670,1,12,143.9,6428622.5,23.64,6.33,Multifamily Housing,,0,1287308.2,16,51735.3,,,,,,2234909.9,
2032200010,2014842,2518 Webb Avenue,10468,Multifamily Housing,87,1924,81900,1,5,105.5,8637092.2,88.44,5.67,Multifamily Housing,,0,961727.5,138,375207.7,,,,,4769235.9,,
1015777502,1051044,525 East 80th Street,10075,Multifamily Housing,64,1981,137261,1,13,108.4,14878835.2,37.52,3.35,Multifamily Housing,,0,3961595.4,136,2047694.2,,,,,,,
1015577502,"1050324;1050304",301 E 94 St,10128,Multifamily Housing,4,1989,97642,1,31,210.4,20543485.1,102.77,7.68,Multifamily Housing,,0,3651980.6,153,8024616.7,,,,,,,
2058721054,2085330,6585 Broadway,10471,Senior Care Community,17,1968,59479,1,6,285.4,16972472.6,106.23,10.71,Senior Care Community,,0,3975025.1,,5362945.1,,,,209217.8,,,
1004980009,1088114,557 Broadway,10012,Office,22,1999,108490,1,10,263,28532959.6,,8.2,Office,,0,9068277.1,,2282900,,2.14103,,,,,
1004980011,1007576,555 Broadway,10012,Office,59,1900,217958,1,12,155.3,33846029.9,,4.8,Office,,0,11531286,,1321100.1,,2.11045,,,,,
3071090001,3192014,602 Avenue T,11223,Multifamily Housing,82,1938,93240,1,6,87.5,8158607.4,41.22,3.73,Multifamily Housing,"{'Multifamily Housing': 79920.0, 'Other': 13320.0}",0,848122.2,83,5197000.3,,,,,,,
3071580063,3194014,2265 Ocean Parkway,11223,Multifamily Housing,87,1956,69420,1,6,111.5,7740912.4,,4.74,Multifamily Housing,"{'Multifamily Housing': 64080.0, 'Other': 5340.0, 'Parking': 5340.0}",0,844767.3,154,4842900.3,,,,,,,
5004970009,5013238,201 Bay Street,10301,Office,68,1931,58740,1,2,123.8,7270844.4,13.55,3.61,Office,,0,2505563.3,,,,2.87708,,,,,
5004970001,5013236,215 Bay Street,10301,Office,45,1925,30000,1,1,117.8,3534838.3,,3.61,Office,,0,1280444.6,,,,1.7,,,,,
3087680001,3246959,3311 Shore Parkway,11235,Multifamily Housing,73,1961,80025,1,6,134.7,10782279.8,,5.53,Multifamily Housing,"{'Multifamily Housing': 74025.0, 'Medical Office': 6000.0, 'Parking': 7275.0}",0,1511967.8,221,5926100,,,,,,,
1009980026,1022641,109 W 45 ST.,10036,Hotel,,1900,60209,1,12,98.9,5952941.2,,3.5,Hotel,"{'Hotel': 57909.0, 'Retail Store': 300.0, 'Restaurant': 2000.0}",0,1669467,,1310829,,,,,,,
1005760046,1009620,60 5th Avenue,10011,Office,65,1923,125445,1,8,208.6,26164297.9,,6.22,Office,,0,9210523.2,,684.4,,2.86978,,,,,
1021740145,1064194,15 Sickles Street,10040,Multifamily Housing,73,1900,51780,1,5,104.3,5400961,119.45,6.97,Multifamily Housing,,0,129739.2,72.49,,,,,,4640575.2,,
2032440120,2015218,301-305 W Fordham Rd,10468,Non-Refrigerated Warehouse,,2003,47680,1,1,121.1,5776013.4,3.52,3.55,Non-Refrigerated Warehouse,"{'Office': 1000.0, 'Non-Refrigerated Warehouse': 46680.0}",0,1594939.4,,529278.1,,2,,,,,
3021810001,3256090,75 Ross Street,11211,K-12 School,67,1990,86580,1,3,99.2,8589788.6,34.49,3.21,K-12 School,,0,2859504.2,,673700,,,,,,,
3022720021,3061467,110 Throop Avenue,11206,K-12 School,85,1959,99900,1,5,83,8291368.8,,3.1,K-12 School,,0,1404548.6,,3585000,,,,,,,
3021950001,3060167,227 Marcy Avenue,11211,K-12 School,97,1908,138570,1,4,54.7,7583955,,1.9,K-12 School,,0,1930846.3,,1866000.1,,,,,,,
3018740038,"3334433;3329746;3329747;3329745;3329748",21-31 Waverly Avenue,11205,K-12 School,90,1930,113220,5,4,79.2,8963110.1,,3,K-12 School,,0,1705611.9,,3675800.1,,,,,,,
4050010001,4113160,"34-25 150 Place,",11354,Multifamily Housing,55,1962,65850,2,6,144.9,9541374,56.97,7.51,Multifamily Housing,"{'Multifamily Housing': 65850.0, 'Parking': 2125.0}",0,1060787.9,152,302521.9,,,,,,5183142.1,
4050250020,4113841,144-30 Roosevelt Avenue,11354,Multifamily Housing,93,1962,86576,1,6,99.8,8642242.3,62.02,5.31,Multifamily Housing,"{'Multifamily Housing': 86576.0, 'Parking': 2750.0}",0,907168.9,198,681758,,,,,,4623828.1,
1021380108,1063384,4005 Broadway,10032,Multifamily Housing,1,1909,68720,1,6,238.4,16382143.2,,9.27,Multifamily Housing,,0,4185597.6,49,2119254.8,,,,,,2289144.1,
3073770029,3200837,1601 Gravesend neck Rd.,11229,Mixed Use Property,,1930,51143,1,2,316.4,16179554.2,,9.93,Supermarket/Grocery,"{'Supermarket/Grocery': 22250.0, 'Other': 2122.0, 'Retail Store': 6250.0, 'Medical Office': 2500.0, 'Office': 18021.0}",0,5472306.9,,833400,,1.02103,,,,,
1010830001,"1027057;1086807",790 11th Ave.,10019,Multifamily Housing,24,1974,485052,2,38,149.8,72672449.5,,5.86,Multifamily Housing,"{'Multifamily Housing': 459078.0, 'Other': 12420.0, 'Office': 13554.0}",0,12271906.3,712,33902166.9,,1.34514,,,,,
1010800030,"1087482;1083274;1083275",755 10th Ave.,10019,Multifamily Housing,64,2005,78232,1,8,113.9,8913830.6,,4.39,Multifamily Housing,"{'Multifamily Housing': 69540.0, 'Other': 8692.0}",0,1585207.9,85,3937533.4,,,,,,,
4076330001,"4451102;4451147;4861874;4861875;4451103;4451148;4444270;4451104;4451105;4860719;4860718;4444308;4451155;4860720;4444309;4861872;4861873;4451106;4860721;4459618;4861871;4861870;4451107;4459619;4861869;4861868;4451108;4860723;4459620;4861866;4861867;4451109;4459621;4861864;4861865;4451110;4860724;4860725;4459622;4861862;4861863;4451111;4459623;4861858;4861861;4451112;4860726;4860727;4459624;4861859;4861860;4451113;4860728;4860729;4459625;4861856;4861857;4451114;4459626;4451115;4451116;4860730;4860731;4451152;4451153;4860732;4451154;4451156;4860733;4861854;4861855;4451157;4444268;4861852;4861853;4444310",69-07A 210  Street,11364,Multifamily Housing,45,1915,171908,97,2,132.6,22800085.6,54.04,5.57,Multifamily Housing,,0,2371515.6,400,14250563.7,,,,,,,
2032560150,2015734,2899 Kingsbridge Terr,10463,Multifamily Housing,13,1928,79870,1,6,159.5,12739268.4,120.35,9.09,Multifamily Housing,,0,1137021.4,83,637093.3,,,,,7913930.1,,
2032560144,2015733,2907 Kingsbridge Terrace,10463,Multifamily Housing,17,1928,100916,1,6,135.1,13635463.7,87.33,7.75,Multifamily Housing,,0,1290656.9,79,542243.3,,,,,8551365.8,,
2031430285,2013340,2332 Tiebout Avenue,10458,Multifamily Housing,6,1965,121255,1,10,174.9,21208396.2,,8.21,Multifamily Housing,"{'Multifamily Housing': 121255.0, 'Parking': 22050.0}",0,2270268.4,124,10324606.6,,,,,,3434240.5,
2033260045,2017733,91 E 208th St.,10467,Multifamily Housing,40,1926,56000,1,5,136.1,7619555.2,84.3,5.61,Multifamily Housing,,0,862291.3,72,4536613.2,,,,,,,
2023270072,2097041,373 E 148 ST.,10455,Office,85,1931,71000,1,3,87.5,6209492.7,16.22,2.74,Office,"{'Other': 8875.0, 'Office': 62125.0}",0,2110708.5,,297083.3,,2.3,,,,,
3006010001,3008840,6 Bay St,11231,Non-Refrigerated Warehouse,29,1981,55186,1,4,79,4358276.5,13.34,2.72,Non-Refrigerated Warehouse,,0,1206858,,903964.6,,,,,,,
4005840001,4007289,34-50 29th Street,11106,Multifamily Housing,39,1939,52490,1,6,133.6,7014853.7,63.11,5.67,Multifamily Housing,,0,774451.8,90,3943450.3,,,,,,,300004.5
